id_municipio,nome_municipio,sigla_uf,regiao,avaliacoes,municipios,risco_medio,risco_observado,risco_ponderado,observado_ponderado,soma_pesos,erro_risco_pp
2610806,Pedra,PE,Nordeste,174,1,0.3940278733124423,0.4540229885057471,0.39402787331244227,0.4513488269875282,182.01,-5.999511519330481
2607505,Itaíba,PE,Nordeste,205,1,0.39402787331244227,0.4146341463414634,0.39402787331244227,0.41397875306446186,208.03,-2.0606273029021125
3167202,Sete Lagoas,MG,Sudeste,1673,1,0.3939380487441983,0.28272564255827853,0.39480410576046693,0.28780729666114546,1835.3600000000001,11.121240618591976
3168606,Teófilo Otoni,MG,Sudeste,1190,1,0.3937790618708239,0.3310924369747899,0.3942027849051576,0.3403368693205582,1315.05,6.2686624896034
3513603,Cunha,SP,Sudeste,135,1,0.3937398717314572,0.4222222222222222,0.39373987173145725,0.4190833284532759,144.9999997,-2.8482350490765027
4208906,Jaraguá do Sul,SC,Sul,1670,1,0.3937247112544785,0.274251497005988,0.3937882522887428,0.2747194524545739,2302.64,11.94732142484905
3169356,Três Marias,MG,Sudeste,283,1,0.3936953158869917,0.16607773851590105,0.39347986720367095,0.16516925023726667,316.1,22.761757737109065
3540606,Porto Feliz,SP,Sudeste,519,1,0.39366200341244406,0.29865125240847784,0.393662003412444,0.29920295015816345,564.9999992,9.501075100396623
3502101,Andradina,SP,Sudeste,487,1,0.39366200341244406,0.3470225872689938,0.393662003412444,0.3452039493793107,515.9999989,4.663941614345024
3531308,Monte Alto,SP,Sudeste,304,1,0.39366200341244406,0.41118421052631576,0.39366200341244406,0.4099776389150092,329.0000017,-1.7522207113871702
3151206,Pirapora,MG,Sudeste,588,1,0.39360404675899074,0.2942176870748299,0.39374394292845616,0.3055776832549261,665.33,9.938635968416081
3508405,Cabreúva,SP,Sudeste,668,1,0.39358797218133457,0.35479041916167664,0.39358797218133457,0.35399011549333936,736.9999991,3.8797553019657927
3527306,Louveira,SP,Sudeste,624,1,0.39358797218133457,0.4198717948717949,0.39358797218133457,0.41754350389087824,718.9999933,-2.628382269046031
2608503,Lagoa de Itaenga,PE,Nordeste,165,1,0.3935787539730727,0.20606060606060606,0.39357875397307257,0.20581056140977555,167.97,18.751814791246662
2605004,Cupira,PE,Nordeste,292,1,0.3935787539730726,0.1095890410958904,0.3935787539730727,0.11043721674220208,300.08,28.398971287718222
2604502,Chã Grande,PE,Nordeste,245,1,0.3935787539730726,0.4163265306122449,0.3935787539730727,0.4148313027179007,256.08,-2.274777663917227
2600302,Agrestina,PE,Nordeste,230,1,0.3935787539730726,0.36086956521739133,0.3935787539730726,0.35917035255722074,232.87,3.2709188755681295
2611903,Rio Formoso,PE,Nordeste,209,1,0.3935787539730726,0.09090909090909091,0.39357875397307257,0.0909090909090909,209.99,30.266966306398167
2603108,Cachoeirinha,PE,Nordeste,179,1,0.3935787539730726,0.36312849162011174,0.3935787539730726,0.36403198607409015,183.83,3.045026235296089
