id_municipio,nome_municipio,sigla_uf,regiao,avaliacoes,municipios,risco_medio,risco_observado,risco_ponderado,observado_ponderado,soma_pesos,erro_risco_pp,meta_alfabetizacao,taxa_alfabetizacao_prevista_pct,gap_referencia_meta_2024_pp,gap_cenario_80pct_pp
1508001,Tomé-Açu,PA,Norte,1105,1,0.560576957556101,0.5031674208144796,0.560576957556101,0.5051054215665143,1252.59,5.740953674162141,53.23,43.942304244389895,-9.287695755610102,-36.057695755610105
1503101,Gurupá,PA,Norte,473,1,0.5604741269394602,0.6342494714587738,0.5604741269394602,0.6176893852175915,694.88,-7.377534451931355,,43.95258730605398,,-36.04741269394602
2700508,Barra de Santo Antônio,AL,Nordeste,235,1,0.5603507629380607,0.6723404255319149,0.5603507629380607,0.6703318672530988,250.1,-11.198966259385411,37.63,43.96492370619393,6.334923706193926,-36.03507629380607
2701704,Capela,AL,Nordeste,201,1,0.5603507629380607,0.572139303482587,0.5603507629380607,0.5745143519860829,206.94,-1.1788540544526271,47.36,43.96492370619393,-3.3950762938060706,-36.03507629380607
2701209,Cacimbinhas,AL,Nordeste,157,1,0.5603507629380607,0.4585987261146497,0.5603507629380607,0.45811583395476013,160.92,10.175203682341106,37.62,43.96492370619393,6.344923706193931,-36.03507629380607
2700201,Anadia,AL,Nordeste,151,1,0.5603507629380607,0.5496688741721855,0.5603507629380607,0.547384192783119,160.18,1.068188876587528,57.84,43.96492370619393,-13.875076293806075,-36.03507629380607
2704104,Lagoa da Canoa,AL,Nordeste,130,1,0.5603507629380607,0.5461538461538461,0.5603507629380607,0.5580074755606671,139.12,1.4196916784214642,51.14,43.96492370619393,-7.175076293806072,-36.03507629380607
2705200,Messias,AL,Nordeste,231,1,0.5603507629380606,0.5800865800865801,0.5603507629380607,0.5813276477100332,243.89000000000001,-1.9735817148519463,37.86,43.96492370619393,6.104923706193929,-36.03507629380607
1505064,Novo Repartimento,PA,Norte,707,1,0.5602696201007478,0.49929278642149927,0.5602696201007478,0.5211692630044639,878.16,6.09768336792485,59.65,43.973037989925224,-15.676962010074774,-36.026962010074776
1507953,Tailândia,PA,Norte,1000,1,0.5598427007108875,0.617,0.5598427007108874,0.6210603731799627,1210.14,-5.715729928911251,44.19,44.01572992891126,-0.17427007108873482,-35.98427007108874
1508308,Viseu,PA,Norte,682,1,0.5591279506222095,0.6158357771260997,0.5591279506222095,0.6179994536158919,768.69,-5.670782650389016,41.1,44.08720493777905,2.9872049377790475,-35.91279506222095
2702553,Estrela de Alagoas,AL,Nordeste,137,1,0.5590776175506599,0.635036496350365,0.5590776175506599,0.6387360794311016,149.06,-7.595887879970508,41.35,44.09223824493401,2.7422382449340077,-35.90776175506599
2703304,Inhapi,AL,Nordeste,226,1,0.558942526922234,0.19911504424778761,0.5589466725074346,0.1984379023259806,233.02,35.98274826744464,67.49,44.10533274925654,-23.384667250743455,-35.89466725074346
2706000,Olivença,AL,Nordeste,176,1,0.5588700040796346,0.19318181818181818,0.5588700040796346,0.19203614798079638,177.05,36.56881858978164,54.93,44.11299959203654,-10.817000407963462,-35.88700040796346
2705804,Olho d'Água do Casado,AL,Nordeste,139,1,0.5588700040796346,0.6402877697841727,0.5588700040796346,0.637954796030871,145.12,-8.141776570453807,41.05,44.11299959203654,3.0629995920365403,-35.88700040796346
2706109,Ouro Branco,AL,Nordeste,112,1,0.5588700040796346,0.4642857142857143,0.5588700040796346,0.47580645161290325,119.03999999999999,9.45842897939203,27.52,44.11299959203654,16.592999592036538,-35.88700040796346
1501956,Cachoeira do Piriá,PA,Norte,141,1,0.558857770500756,0.48226950354609927,0.558857770500756,0.4796752338961179,185.98,7.658826695465676,53.0,44.1142229499244,-8.885777050075603,-35.8857770500756
1502103,Cametá,PA,Norte,1141,1,0.5588114995112968,0.6047326906222612,0.5588114995112969,0.6090732521471985,1354.09,-4.592119111096437,46.63,44.11885004887031,-2.5111499511296955,-35.88114995112969
2704302,Maceió,AL,Nordeste,6460,1,0.5575900033014497,0.5927244582043344,0.5575995127453801,0.5942847013340011,7107.9400000000005,-3.5134454902884693,45.58,44.24004872546199,-1.3399512745380093,-35.75995127453801
1501709,Bragança,PA,Norte,1230,1,0.5575503541665998,0.624390243902439,0.5575503541665998,0.6299138413643377,1464.74,-6.68398897358392,48.67,44.24496458334002,-4.425035416659981,-35.75503541665998
1503804,Jacundá,PA,Norte,464,1,0.5568195109653815,0.6228448275862069,0.5568195109653815,0.621341042143922,550.02,-6.602531662082534,46.69,44.31804890346185,-2.3719510965381474,-35.68195109653815
1508209,Vigia,PA,Norte,447,1,0.5568195109653815,0.6174496644295302,0.5568195109653815,0.6228162059032585,534.62,-6.063015346414868,36.87,44.31804890346185,7.448048903461853,-35.68195109653815
1502756,Concórdia do Pará,PA,Norte,250,1,0.5568195109653815,0.456,0.5568195109653815,0.4576771653543307,304.8,10.08195109653815,46.82,44.31804890346185,-2.50195109653815,-35.68195109653815
1504406,Marapanim,PA,Norte,189,1,0.5568195109653815,0.5502645502645502,0.5568195109653815,0.5457962776198771,218.14,0.655496070083128,35.89,44.31804890346185,8.42804890346185,-35.68195109653815
1500206,Acará,PA,Norte,517,1,0.5562012099003764,0.5802707930367504,0.5562012099003765,0.582552117477383,610.16,-2.4069583136374084,45.4,44.37987900996235,-1.020120990037647,-35.62012099003765
1504604,Mocajuba,PA,Norte,294,1,0.5562012099003764,0.6292517006802721,0.5562012099003764,0.6269357971547063,380.98,-7.305049077989578,38.95,44.379879009962366,5.429879009962363,-35.620120990037634
1504901,Muaná,PA,Norte,592,1,0.5561833452879261,0.6638513513513513,0.556183345287926,0.6635754605793684,644.84,-10.76680060634252,42.83,44.3816654712074,1.5516654712074,-35.6183345287926
1505908,Porto de Moz,PA,Norte,430,1,0.5561833452879261,0.1883720930232558,0.5561833452879261,0.18847107438016528,484.0,36.78112522646703,73.69,44.381665471207384,-29.308334528792614,-35.618334528792616
1507706,São Sebastião da Boa Vista,PA,Norte,377,1,0.5561833452879261,0.5251989389920424,0.5561833452879261,0.5257991956921818,440.13,3.0984406295883726,53.3,44.381665471207384,-8.918334528792613,-35.618334528792616
1506195,Rurópolis,PA,Norte,320,1,0.5561833452879261,0.453125,0.5561833452879261,0.45246195637840547,379.17,10.305834528792612,61.62,44.381665471207384,-17.238334528792613,-35.618334528792616
1502905,Curuçá,PA,Norte,315,1,0.5561833452879261,0.6603174603174603,0.5561833452879261,0.6651010607419916,378.98,-10.413411502953418,37.86,44.381665471207384,6.521665471207385,-35.618334528792616
1503093,Goianésia do Pará,PA,Norte,300,1,0.5561833452879261,0.5633333333333334,0.5561833452879261,0.5771657571623465,351.84,-0.714998804540723,51.56,44.381665471207384,-7.178334528792618,-35.618334528792616
1501105,Bagre,PA,Norte,276,1,0.5561833452879261,0.463768115942029,0.556183345287926,0.4667269499983255,298.59000000000003,9.241522934589714,52.12,44.3816654712074,-7.738334528792599,-35.6183345287926
1500958,Aurora do Pará,PA,Norte,216,1,0.5561833452879261,0.4444444444444444,0.556183345287926,0.44452218289571155,242.98000000000002,11.17389008434817,40.81,44.3816654712074,3.571665471207396,-35.6183345287926
1503507,Irituia,PA,Norte,198,1,0.5561833452879261,0.494949494949495,0.5561833452879261,0.5037192687539399,237.95,6.123385033843115,50.89,44.381665471207384,-6.508334528792616,-35.618334528792616
1504307,Maracanã,PA,Norte,197,1,0.5561833452879261,0.5279187817258884,0.5561833452879261,0.5248576679965931,223.07,2.826456356203777,69.99,44.381665471207384,-25.60833452879261,-35.618334528792616
1505650,Placas,PA,Norte,196,1,0.5561833452879261,0.42857142857142855,0.5561833452879261,0.44264705882352945,265.2,12.761191671649758,,44.381665471207384,,-35.618334528792616
1508035,Tracuateua,PA,Norte,193,1,0.5561833452879261,0.6373056994818653,0.5561833452879261,0.6284348331173764,223.81,-8.11223541939392,53.63,44.381665471207384,-9.248334528792618,-35.618334528792616
2706505,Passo de Camaragibe,AL,Nordeste,172,1,0.555909285556042,0.6744186046511628,0.555909285556042,0.674073653102978,175.96,-11.850931909512074,48.06,44.4090714443958,-3.650928555604203,-35.5909285556042
1502939,Dom Eliseu,PA,Norte,510,1,0.5557188982221395,0.3058823529411765,0.5557188982221395,0.30760749724366043,553.27,24.9836545280963,62.75,44.42811017778605,-18.321889822213947,-35.57188982221395
1504059,Mãe do Rio,PA,Norte,367,1,0.5557188982221395,0.5286103542234333,0.5557188982221395,0.5303169610452456,413.3,2.7108543998706214,51.07,44.42811017778605,-6.6418898222139475,-35.57188982221395
1504802,Monte Alegre,PA,Norte,732,1,0.5550824150421065,0.5314207650273224,0.5550824150421065,0.5331123012836861,823.41,2.3661650014784152,58.27,44.49175849578935,-13.778241504210655,-35.50824150421065
1507607,São Miguel do Guamá,PA,Norte,676,1,0.5550824150421065,0.4970414201183432,0.5550824150421065,0.5041504276965126,790.28,5.804099492376336,45.1,44.49175849578935,-0.6082415042106533,-35.50824150421065
1500305,Afuá,PA,Norte,615,1,0.5550824150421065,0.6097560975609756,0.5550824150421065,0.6183565208687819,699.37,-5.4673682518869064,37.86,44.49175849578935,6.631758495789349,-35.50824150421065
1503705,Itupiranga,PA,Norte,486,1,0.5550824150421065,0.5534979423868313,0.5550824150421065,0.5583141598444717,560.67,0.1584472655275282,48.62,44.49175849578935,-4.128241504210649,-35.50824150421065
1506005,Prainha,PA,Norte,452,1,0.5550824150421065,0.5553097345132744,0.5550824150421065,0.5671587770263834,524.95,-0.022731947116783058,61.1,44.49175849578935,-16.608241504210653,-35.50824150421065
1506187,Rondon do Pará,PA,Norte,376,1,0.5550824150421065,0.300531914893617,0.5550824150421065,0.31192889939537205,439.94,25.45505001484895,63.45,44.49175849578935,-18.958241504210655,-35.50824150421065
1507003,Santo Antônio do Tauá,PA,Norte,331,1,0.5550824150421065,0.6827794561933535,0.5550824150421065,0.6835967867323142,385.9,-12.769704115124691,32.94,44.49175849578935,11.55175849578935,-35.50824150421065
5001102,Aquidauana,MS,Centro-Oeste,644,1,0.5549735967757157,0.4192546583850932,0.5549735967757157,0.41590768478151396,695.01,13.571893839062248,71.59,44.502640322428434,-27.08735967757157,-35.497359677571566
1502707,Conceição do Araguaia,PA,Norte,506,1,0.5543224939642892,0.4841897233201581,0.5542955080038295,0.49230060092870803,585.76,7.013277064413115,45.08,44.570449199617045,-0.5095508003829536,-35.429550800382955
1500404,Alenquer,PA,Norte,745,1,0.5539664155799799,0.6442953020134228,0.5540562129581839,0.6499927065450343,891.21,-9.032888643344283,43.05,44.594378704181615,1.544378704181618,-35.405621295818385
2707602,Quebrangulo,AL,Nordeste,166,1,0.5524596974562664,0.3855421686746988,0.5524596974562664,0.3856675239653963,171.08,16.691752878156763,61.22,44.754030254373355,-16.465969745626644,-35.245969745626645
2704609,Maravilha,AL,Nordeste,111,1,0.5501319831959273,0.25225225225225223,0.5501319831959273,0.2563370224919671,112.04,29.787973094367505,70.6,44.986801680407275,-25.61319831959272,-35.013198319592725
5005202,Ladário,MS,Centro-Oeste,332,1,0.5488833568080798,0.6626506024096386,0.5488833568080798,0.6662542920622097,396.08,-11.376724560155882,32.39,45.11166431919202,12.721664319192023,-34.88833568080798
1505700,Ponta de Pedras,PA,Norte,296,1,0.548882604664691,0.4155405405405405,0.5487335444371152,0.4199962306822465,318.36,13.334206412415044,45.11,45.12664555628848,0.016645556288480634,-34.87335444371152
1503200,Igarapé-Açu,PA,Norte,303,1,0.5479540260781866,0.5346534653465347,0.5490816083601555,0.543975707623902,368.84,1.3300560731651867,39.7,45.091839163984446,5.391839163984443,-34.908160836015554
3304904,São Gonçalo,RJ,Sudeste,4415,1,0.5477896083149997,0.5621744054360136,0.5477896083149997,0.5627968761868423,5661.03,-1.4384797121013926,51.23,45.221039168500035,-6.008960831499962,-34.778960831499965
5002704,Campo Grande,MS,Centro-Oeste,10001,1,0.54667119307195,0.48305169483051696,0.5466742229412871,0.4840510295673836,11207.62,6.361949824143304,47.69,45.33257770587129,-2.3574222941287104,-34.66742229412871
1700400,Almas,TO,Norte,126,1,0.5456575181940035,0.5238095238095238,0.5456575181940035,0.5180860805860806,131.04,2.1847994384479708,22.65,45.434248180599646,22.784248180599647,-34.565751819400354
1504703,Moju,PA,Norte,769,1,0.5455732541244583,0.657997399219766,0.5455732541244583,0.6571168263795129,911.01,-11.242414509530763,39.09,45.442674587554166,6.352674587554162,-34.557325412445834
1505486,Pacajá,PA,Norte,500,1,0.5446318420835616,0.542,0.5446318420835616,0.5450053883776839,603.15,0.26318420835615974,43.87,45.53681579164384,1.6668157916438417,-34.46318420835616
1501204,Baião,PA,Norte,261,1,0.5446318420835616,0.6091954022988506,0.5446318420835617,0.6185135090555208,303.13,-6.456356021528897,34.71,45.536815791643825,10.826815791643824,-34.463184208356175
2700300,Arapiraca,AL,Nordeste,2473,1,0.5426225456622326,0.5616659927213911,0.5426225456622326,0.5624425144373576,2652.84,-1.9043447059158503,45.77,45.737745433776745,-0.03225456622325851,-34.262254566223255
5000708,Anastácio,MS,Centro-Oeste,405,1,0.5419557360774995,0.5851851851851851,0.5419572602884848,0.5830674515795623,445.06,-4.322944910768567,34.56,45.804273971151524,11.244273971151522,-34.195726028848476
1507300,São Félix do Xingu,PA,Norte,704,1,0.5417131765448449,0.6875,0.5417131765448449,0.6905266538214515,934.2,-14.578682345515514,,45.82868234551552,,-34.17131765448448
1504422,Marituba,PA,Norte,1472,1,0.5411949457833457,0.5006793478260869,0.5411949457833457,0.5102299137889771,1880.27,4.051559795725879,61.1,45.88050542166543,-15.219494578334569,-34.11949457833457
1500503,Almeirim,PA,Norte,355,1,0.5409950428858317,0.6084507042253521,0.5409950428858317,0.610724718319655,431.34,-6.745566133952041,37.74,45.90049571141683,8.160495711416829,-34.09950428858317
1502954,Eldorado do Carajás,PA,Norte,292,1,0.5403549130020263,0.4863013698630137,0.5403549130020264,0.49413965451728875,342.13,5.405354313901261,57.37,45.964508699797356,-11.405491300202641,-34.035491300202644
3302858,Mesquita,RJ,Sudeste,1227,1,0.5386075073567944,0.6454767726161369,0.5386075073567944,0.6491036142601229,1462.54,-10.686926525934249,44.32,46.13924926432056,1.819249264320561,-33.86075073567944
1711902,Lagoa da Confusão,TO,Norte,177,1,0.5376176009204892,0.6440677966101694,0.5376176009204892,0.6435034744788282,200.03,-10.645019568968028,33.23,46.23823990795108,13.008239907951086,-33.76176009204892
1506203,Salinópolis,PA,Norte,525,1,0.537525983095281,0.49142857142857144,0.537525983095281,0.49547459936417315,616.52,4.609741166670956,49.14,46.247401690471904,-2.892598309528097,-33.752598309528096
1716208,Paranã,TO,Norte,120,1,0.5374753940468602,0.31666666666666665,0.5374753940468602,0.31578536280559244,128.03,22.08087273801935,48.28,46.252460595313984,-2.027539404686017,-33.747539404686016
1709302,Guaraí,TO,Norte,209,1,0.5373228481447712,0.5215311004784688,0.5373228481447712,0.5186319347782858,251.45000000000002,1.5791747666302314,42.74,46.26771518552288,3.5277151855228794,-33.73228481447712
1707009,Dianópolis,TO,Norte,233,1,0.5372638877463884,0.3905579399141631,0.5372638877463884,0.3872653746375706,262.12,14.670594783222535,56.47,46.27361122536116,-10.19638877463884,-33.72638877463884
1722107,Xambioá,TO,Norte,119,1,0.536893525954592,0.5714285714285714,0.536893525954592,0.5717669701680361,135.09,-3.453504547397934,29.18,46.310647404540795,17.130647404540795,-33.689352595459205
1502301,Capitão Poço,PA,Norte,465,1,0.5368851567513098,0.5053763440860215,0.5368851567513097,0.5102071762988798,527.57,3.1508812665288266,55.77,46.311484324869035,-9.458515675130968,-33.688515675130965
1713205,Miracema do Tocantins,TO,Norte,135,1,0.5368345580055492,0.5555555555555556,0.5368345580055492,0.5360474454809414,161.87,-1.8720997550006335,47.63,46.316544199445076,-1.3134558005549266,-33.683455800554924
1506351,Santa Bárbara do Pará,PA,Norte,256,1,0.5367822880540035,0.53515625,0.5367822880540035,0.5364743819419562,279.1,0.16260380540035202,44.15,46.32177119459965,2.17177119459965,-33.67822880540035
1507474,São João de Pirabas,PA,Norte,222,1,0.5367822880540035,0.5945945945945946,0.5367822880540035,0.5923686405337781,239.8,-5.781230654059111,36.94,46.32177119459965,9.38177119459965,-33.67822880540035
1506302,Salvaterra,PA,Norte,191,1,0.5367822880540035,0.5026178010471204,0.5367822880540035,0.5051537231206682,225.08,3.4164487006883126,56.58,46.32177119459965,-10.25822880540035,-33.67822880540035
1506559,Santa Luzia do Pará,PA,Norte,158,1,0.5367822880540035,0.5949367088607594,0.5367822880540035,0.6022313401871744,216.91,-5.815442080675592,60.36,46.32177119459965,-14.038228805400351,-33.67822880540035
5003157,Coronel Sapucaia,MS,Centro-Oeste,341,1,0.5366350167734587,0.3812316715542522,0.5366350167734587,0.39235987147447343,364.13,15.540334521920652,79.13,46.33649832265413,-32.793501677345866,-33.66350167734587
5006358,Paranhos,MS,Centro-Oeste,138,1,0.5366350167734587,0.32608695652173914,0.5366350167734587,0.3356191744340879,150.20000000000002,21.054806025171956,50.56,46.33649832265413,-4.2235016773458725,-33.66350167734587
5004809,Japorã,MS,Centro-Oeste,121,1,0.536428624729577,0.5537190082644629,0.5364502473349437,0.5580793134063332,135.16,-1.7290383534885878,18.91,46.354975266505626,27.444975266505626,-33.645024733494374
1507904,Soure,PA,Norte,395,1,0.5361413204812493,0.4759493670886076,0.5361413204812493,0.4759908536585366,419.84,6.019195339264172,65.61,46.38586795187507,-19.22413204812493,-33.61413204812493
1503077,Garrafão do Norte,PA,Norte,340,1,0.5361413204812493,0.6705882352941176,0.5361413204812494,0.6711197353036297,401.96999999999997,-13.44469148128683,44.45,46.385867951875056,1.9358679518750534,-33.614132048124944
1502509,Chaves,PA,Norte,196,1,0.5361413204812493,0.2602040816326531,0.5361413204812493,0.25920066998557667,214.93,27.59372388485962,50.48,46.38586795187507,-4.094132048124926,-33.61413204812493
3304144,Queimados,RJ,Sudeste,1260,1,0.5361229294248766,0.6190476190476191,0.5361229294248766,0.6236863637525889,1564.36,-8.292468962274246,44.56,46.38770705751234,1.8277070575123346,-33.61229294248766
1506609,Santa Maria do Pará,PA,Norte,237,1,0.5350322366456755,0.5991561181434599,0.5350322366456756,0.6020597084008332,259.26,-6.412388149778447,,46.49677633543244,,-33.50322366456756
1504950,Nova Esperança do Piriá,PA,Norte,218,1,0.5350322366456755,0.5045871559633027,0.5350322366456755,0.4998200647766804,250.09,3.0445080682372727,42.35,46.49677633543246,4.146776335432456,-33.50322366456754
1507151,São Domingos do Araguaia,PA,Norte,194,1,0.5350322366456755,0.6030927835051546,0.5350322366456755,0.5962214597365189,236.07,-6.806054685947915,51.56,46.49677633543246,-5.063223664567545,-33.50322366456754
1716505,Pedro Afonso,TO,Norte,231,1,0.5345169084133936,0.4329004329004329,0.5345169084133936,0.432989270123618,245.11,10.16164755129607,57.52,46.548309158660636,-10.971690841339367,-33.451690841339364
1703842,Campos Lindos,TO,Norte,148,1,0.5345169084133936,0.6148648648648649,0.5345169084133936,0.6148600143575018,167.16,-8.034795645147131,22.91,46.548309158660636,23.638309158660636,-33.451690841339364
5007950,Tacuru,MS,Centro-Oeste,187,1,0.533660312533978,0.43315508021390375,0.5336603125339782,0.43394248052726186,200.28,10.05052323200743,56.3,46.633968746602186,-9.666031253397811,-33.366031253397814
3302502,Magé,RJ,Sudeste,2969,1,0.5335061407899983,0.5321657123610644,0.5335061407899983,0.5334146271483086,3485.3,0.1340428428933893,51.74,46.649385921000174,-5.0906140789998275,-33.350614078999826
1502004,Cachoeira do Arari,PA,Norte,207,1,0.5331174955250633,0.642512077294686,0.5327201923062976,0.6466689619555861,232.36,-10.939458176962269,56.72,46.727980769370234,-9.992019230629765,-33.272019230629766
2207702,Parnaíba,PI,Nordeste,1474,1,0.5310497195318098,0.6126187245590231,0.5310497195318098,0.6155272761968371,1676.92,-8.156900502721331,38.04,46.89502804681902,8.855028046819022,-33.10497195318098
5006903,Porto Murtinho,MS,Centro-Oeste,228,1,0.5307632542098573,0.32456140350877194,0.5307632542098573,0.325586659624236,265.06,20.620185070108533,37.55,46.923674579014275,9.373674579014278,-33.076325420985725
1700707,Alvorada,TO,Norte,110,1,0.5297519966983955,0.2818181818181818,0.5297519966983955,0.27992445108995045,127.07,24.793381488021364,53.11,47.02480033016045,-6.085199669839547,-32.97519966983955
3302270,Japeri,RJ,Sudeste,1085,1,0.5297341240608555,0.6341013824884792,0.5297341240608555,0.6312083024462565,1349.0,-10.436725842762373,45.46,47.02658759391445,1.5665875939144485,-32.97341240608555
5003488,Dois Irmãos do Buriti,MS,Centro-Oeste,204,1,0.5293693820208754,0.5980392156862745,0.5293693820208754,0.6012095836240986,214.95,-6.866983366539914,44.63,47.06306179791247,2.4330617979124654,-32.93693820208753
1301159,Careiro da Várzea,AM,Norte,112,1,0.5285016879909216,0.6696428571428571,0.5267305018509183,0.6702925180067617,136.06,-14.114116915193552,44.52,47.32694981490817,2.8069498149081653,-32.67305018509183
2507507,João Pessoa,PB,Nordeste,5447,1,0.5276818267713854,0.44189462089223425,0.5273086641870679,0.4485646296543927,6580.88,8.578720587915118,52.13,47.26913358129321,-4.860866418706792,-32.73086641870679
3301900,Itaboraí,RJ,Sudeste,2438,1,0.527629630051127,0.48728465955701394,0.527629630051127,0.4953363609894211,2988.0099999999998,4.034497049411301,56.04,47.237036994887305,-8.802963005112694,-32.762963005112695
1507805,Senador José Porfírio,PA,Norte,327,1,0.5259320199908432,0.6299694189602446,0.5259320199908432,0.6408794988330672,407.05,-10.403739896940145,40.12,47.406798000915686,7.286798000915688,-32.593201999084314
5003702,Dourados,MS,Centro-Oeste,3216,1,0.5255694887481142,0.4611318407960199,0.5255733397460168,0.46796124514661974,3878.7400000000002,6.443764795209428,46.65,47.44266602539832,0.7926660253983187,-32.55733397460168
1716109,Paraíso do Tocantins,TO,Norte,611,1,0.5253674543313243,0.36333878887070375,0.5253674543313243,0.36543433116250157,707.87,16.20286654606205,63.78,47.463254566867576,-16.316745433132425,-32.536745433132424
2700409,Atalaia,AL,Nordeste,433,1,0.5248300907100292,0.5565819861431871,0.5248300907100292,0.5574096235915732,442.87,-3.175189543315793,39.32,47.51699092899708,8.196990928997081,-32.48300907100292
2704500,Maragogi,AL,Nordeste,408,1,0.5235859479470175,0.5416666666666666,0.5235859479470175,0.5438697494473103,434.24,-1.8080718719649114,39.36,47.64140520529825,8.281405205298249,-32.35859479470175
2708501,São Luís do Quitunde,AL,Nordeste,398,1,0.5235859479470175,0.4623115577889447,0.5235859479470174,0.46366125468344704,416.36,6.127439015807279,45.9,47.64140520529826,1.741405205298264,-32.35859479470174
1721000,Palmas,TO,Norte,2964,1,0.522981148291644,0.42543859649122806,0.522981148291644,0.4302809694677254,3859.85,9.754255180041593,62.2,47.7018851708356,-14.4981148291644,-32.2981148291644
2708808,São Sebastião,AL,Nordeste,336,1,0.5228141687663546,0.5773809523809523,0.5228141687663546,0.5758404558404558,351.0,-5.456678361459777,43.27,47.718583123364546,4.448583123364543,-32.281416876635454
1504976,Nova Ipixuna,PA,Norte,182,1,0.522746256688154,0.46703296703296704,0.522746256688154,0.47471859924959803,223.88,5.5713289655186955,50.09,47.7253743311846,-2.364625668815407,-32.2746256688154
1502855,Curuá,PA,Norte,172,1,0.522746256688154,0.5755813953488372,0.522746256688154,0.5753488856488231,192.04000000000002,-5.283513866068324,44.07,47.7253743311846,3.6553743311845963,-32.2746256688154
1506112,Quatipuru,PA,Norte,143,1,0.522746256688154,0.5244755244755245,0.5227462566881541,0.5269564109100179,156.92,-0.1729267787370481,53.99,47.72537433118459,-6.2646256688154125,-32.27462566881541
1507102,São Caetano de Odivelas,PA,Norte,140,1,0.522746256688154,0.30714285714285716,0.522746256688154,0.3013508832698302,173.22,21.560339954529685,40.26,47.7253743311846,7.465374331184599,-32.2746256688154
1505007,Nova Timboteua,PA,Norte,120,1,0.522746256688154,0.49166666666666664,0.522746256688154,0.4833646364368125,149.07999999999998,3.1079590021487356,55.21,47.7253743311846,-7.484625668815404,-32.2746256688154
1501006,Aveiro,PA,Norte,106,1,0.522746256688154,0.3584905660377358,0.522746256688154,0.35634002164682377,120.11,16.425569065041817,61.01,47.7253743311846,-13.284625668815401,-32.2746256688154
1506401,Santa Cruz do Arari,PA,Norte,104,1,0.522746256688154,0.4807692307692308,0.522746256688154,0.4766797712651894,111.92,4.197702591892321,54.82,47.7253743311846,-7.094625668815404,-32.2746256688154
5003306,Coxim,MS,Centro-Oeste,467,1,0.5225500615162799,0.6038543897216274,0.5225500615162799,0.608095040751485,506.73,-8.13043282053475,45.99,47.744993848372005,1.7549938483720027,-32.255006151627995
2504009,Campina Grande,PB,Nordeste,2736,1,0.5217590308388416,0.508406432748538,0.5219373835229056,0.5121737175122892,3201.98,1.3352598090303536,48.39,47.806261647709434,-0.5837383522905668,-32.193738352290566
1501451,Belterra,PA,Norte,197,1,0.5216337215386452,0.4213197969543147,0.5216337215386452,0.4239506611056882,225.38,10.031392458433046,63.83,47.836627846135485,-15.993372153864513,-32.163372153864515
1507508,São João do Araguaia,PA,Norte,197,1,0.5216337215386452,0.6548223350253807,0.5216337215386452,0.6460349920472619,220.05,-13.31886134867355,40.49,47.836627846135485,7.346627846135483,-32.163372153864515
1501576,Bom Jesus do Tocantins,PA,Norte,178,1,0.5216337215386452,0.47191011235955055,0.5216337215386452,0.481463532832566,206.35,4.972360917909463,61.74,47.836627846135485,-13.903372153864517,-32.163372153864515
1504752,Mojuí dos Campos,PA,Norte,178,1,0.5216337215386452,0.5617977528089888,0.5216337215386452,0.5624792683504715,211.03,-4.016403127034362,59.31,47.836627846135485,-11.473372153864517,-32.163372153864515
2510808,Patos,PB,Nordeste,785,1,0.52073035527913,0.32229299363057323,0.52073035527913,0.325204973474021,850.11,19.84373616485568,49.44,47.92696447208699,-1.5130355279130043,-32.07303552791301
5006309,Paranaíba,MS,Centro-Oeste,451,1,0.520138934049553,0.44789356984478934,0.520138934049553,0.44808323738859746,469.02000000000004,7.224536420476369,37.71,47.986106595044696,10.276106595044695,-32.013893404955304
5000609,Amambai,MS,Centro-Oeste,396,1,0.5194955519557506,0.29797979797979796,0.5194955519557506,0.30279646180779507,434.12,22.151575397595263,48.04,48.05044480442494,0.010444804424942333,-31.94955519557506
2709152,Teotônio Vilela,AL,Nordeste,381,1,0.5192531819632482,0.4225721784776903,0.5192531819632482,0.42404285416135234,431.23,9.668100348555791,57.03,48.074681803675176,-8.955318196324825,-31.925318196324824
2704203,Limoeiro de Anadia,AL,Nordeste,318,1,0.5192531819632482,0.5534591194968553,0.5192531819632483,0.5539844583269846,328.15,-3.4205937533607123,49.3,48.07468180367517,-1.225318196324828,-31.92531819632483
2701001,Boca da Mata,AL,Nordeste,238,1,0.5192531819632482,0.11764705882352941,0.5192531819632482,0.11815466312645205,241.04,40.160612313971875,74.59,48.074681803675176,-26.515318196324827,-31.925318196324824
2705507,Murici,AL,Nordeste,234,1,0.5192531819632482,0.15384615384615385,0.5192531819632482,0.15590340267023814,238.93,36.54070281170944,57.6,48.074681803675176,-9.525318196324825,-31.925318196324824
1507409,São Francisco do Pará,PA,Norte,103,1,0.5192106090264572,0.6213592233009708,0.5192106090264572,0.6256308304022021,130.78,-10.21486142745136,43.6,48.07893909735428,4.478939097354278,-31.92106090264572
1600238,Ferreira Gomes,AP,Norte,150,1,0.5189520735913017,0.26666666666666666,0.5189482579278502,0.2792647332795131,161.03,25.228540692463504,74.45,48.105174207214986,-26.344825792785016,-31.894825792785014
1718204,Porto Nacional,TO,Norte,713,1,0.5181026508822875,0.5568022440392707,0.5181026508822875,0.5589213896015146,892.63,-3.8699593156983236,60.65,48.189734911771254,-12.460265088228745,-31.810265088228746
